event_type,priority,requires_road_closure,hour,day_of_week,latitude,longitude,resolution_time_min,severity
unplanned,High,0,0,2,12.9341249,77.6900036,171.50463063333333,3
unplanned,High,0,3,3,13.026353,77.544093,28.985925033333334,2
unplanned,Low,1,1,3,12.9333094,77.4914091,176.47191478333335,2
unplanned,Low,0,2,3,13.056995,77.4770157,140.31617384999998,2
unplanned,Low,0,5,3,12.8497833,77.5883033,15.807225266666668,0
unplanned,Low,0,3,2,13.0586977,77.4661219,176.05634415,2
unplanned,Low,0,18,3,13.0266391,77.7214589,58.999642466666664,0
unplanned,High,0,7,2,12.8713593,77.530622,91.40762088333332,3
planned,High,0,20,3,12.9694191,77.7005749,756.581303,3
unplanned,Low,0,7,2,13.0486313,77.4980683,179.52956946666666,2
unplanned,Low,0,7,2,13.0485262,77.4979792,173.23361146666667,2
unplanned,Low,0,20,3,12.9233342,77.6099015,70.21878856666667,1
unplanned,Low,0,8,2,12.9666372,77.5048395,75.99562091666667,1
unplanned,Low,0,11,2,13.0652704,77.454816,98.26940953333333,1
unplanned,High,0,19,2,13.0514702,77.5942456,119.66875773333332,3
unplanned,Low,0,21,3,12.8951843,77.5551185,66.1186007,1
unplanned,Low,0,23,3,12.9858214,77.6050951,8.168018416666666,0
unplanned,Low,0,20,2,13.0517442,77.4888513,145.92658141666666,2
unplanned,High,0,22,3,13.025155,77.5853733,128.66785085,3
unplanned,High,0,0,4,13.0193258,77.5842441,18.171715083333332,2
unplanned,High,0,0,4,13.0193398,77.584308,15.688131483333333,2
unplanned,High,0,1,4,13.0219386,77.584501,15.00042475,2
planned,Low,1,19,2,13.0531351,77.6460729,38.40504161666667,0
unplanned,Low,0,21,2,12.8150855,77.6914602,165.74830763333333,2
unplanned,High,0,22,2,12.9979702,77.6627056,52.80341505,2
unplanned,High,0,21,3,13.1337081,77.6668625,102.48116123333332,3
unplanned,Low,0,5,4,13.0037533,77.7569917,30.2210109,0
unplanned,High,0,6,4,13.0187717,77.586025,111.53120048333334,3
unplanned,High,0,23,2,12.9124189,77.6256602,166.72980095,3
unplanned,Low,0,22,3,13.0559543,77.4754176,132.61685278333331,2
unplanned,Low,0,0,4,13.0005187,77.7120899,120.12128181666667,2
unplanned,High,0,0,3,13.0419433,77.5969833,19.141461233333334,2
unplanned,High,0,1,3,13.0357367,77.62852,123.78892301666666,3
unplanned,Low,0,8,4,13.0548805,77.473713,31.930039150000002,0
unplanned,High,0,3,3,12.9068891,77.4736058,7.899234916666667,2
unplanned,Low,0,8,4,13.0803462,77.4235747,13.63546455,0
unplanned,Low,0,5,3,13.0664309,77.6407721,2592.6318681333337,2
unplanned,Low,0,5,3,12.9711432,77.7501075,158.47744938333332,2
unplanned,High,0,11,4,13.0493842,77.5930447,7.709397766666667,2
unplanned,High,0,9,3,12.9837004,77.5293976,126.76187888333334,3
unplanned,High,0,19,4,12.9234754,77.6560202,33.951876483333336,2
unplanned,Low,0,19,3,12.9169381,77.6730534,139.66311141666665,2
unplanned,Low,0,20,4,13.0491594,77.49642,149.1952903,2
unplanned,High,0,20,3,13.036081,77.5892814,12.252091916666666,2
unplanned,High,0,18,4,12.8559783,77.5887467,110.20997953333334,3
unplanned,High,0,20,3,13.0359526,77.5892901,123.343408,3
unplanned,High,0,20,3,13.0358764,77.5895083,10.033517933333334,2
unplanned,High,0,20,3,13.036005,77.5892867,8.2488125,2
unplanned,High,0,20,3,13.036005,77.5892867,6.643134900000001,2
planned,High,0,20,3,12.9695456,77.7005376,756.1286544166667,3
unplanned,High,0,21,3,12.89653,77.5997367,141.5424186,3
unplanned,Low,0,21,3,13.0549185,77.5348111,45.277387833333336,0
unplanned,Low,0,20,4,13.0527934,77.6460881,87.5886433,1
unplanned,Low,0,22,3,13.0625915,77.4586362,4.4152452166666665,0
unplanned,High,0,22,3,12.9471605,77.5326026,142.67908111666665,3
unplanned,High,0,20,3,13.1104433,77.6044517,130.67949221666666,3
unplanned,Low,0,23,3,13.0528667,77.48617,2.2902579166666666,0
unplanned,Low,0,21,4,12.9689312,77.5124971,189.86700355,2
unplanned,High,0,21,4,13.026353,77.544093,136.09638286666666,3
unplanned,Low,0,23,3,12.93165632,77.55184459,67.27883681666667,1
unplanned,Low,0,21,3,12.91371,77.6783083,147.50678613333332,2
unplanned,High,0,23,3,12.9230219,77.6566549,79.75770394999999,3
unplanned,Low,0,0,5,13.0587231,77.4673853,141.56858144999998,2
unplanned,High,0,0,5,12.9820421,77.5314788,156.07219113333335,3
unplanned,Low,0,1,4,12.8519578,77.5880032,7.930010916666666,0
unplanned,Low,0,2,4,13.03439169,77.55736917,8.53112645,0
unplanned,Low,0,1,4,12.9383623,77.7468821,107.99300908333333,1
unplanned,Low,0,3,4,13.03439169,77.55736917,15.054321499999999,0
unplanned,High,0,3,4,13.025843,77.5446395,71.66411911666667,3
unplanned,Low,0,3,5,13.0482728,77.4864341,142.37879958333332,2
unplanned,High,0,5,5,12.9757351,77.5595824,23.924992883333335,2
unplanned,Low,0,5,4,12.97964,77.5155283,1.7307824166666668,0
unplanned,Low,0,7,4,12.9748391,77.512356,2.1860815000000002,0
unplanned,Low,0,5,5,13.004372,77.7111115,125.75302098333333,2
unplanned,High,0,8,4,12.9122673,77.6257996,139.20248098333334,3
unplanned,Low,0,9,4,13.0549018,77.5346642,52.7526632,0
unplanned,Low,0,7,4,13.0569432,77.4744272,152.87709846666667,2
unplanned,Low,0,9,4,13.0262338,77.6200698,5.465148983333333,0
unplanned,Low,0,7,4,13.0781531,77.4297485,171.87080675,2
planned,High,0,20,4,12.9694905,77.7006332,758.7322849,3
unplanned,Low,0,19,4,12.8739863,77.5405456,6.460749516666667,0
unplanned,High,0,19,4,12.98197281,77.59299479,75.34779046666667,3
unplanned,Low,0,20,4,13.0736542,77.4369084,174.40046235,2
unplanned,Low,1,23,4,13.0346801,77.5572821,212.49775946666665,2
unplanned,Low,0,1,5,12.9208383,77.7364617,20.289530333333335,0
unplanned,High,0,2,5,13.0341837,77.5885594,177.27913231666668,3
unplanned,High,0,19,5,12.9938787,77.5848069,130.35087703333335,3
unplanned,Low,0,3,5,12.8824767,77.7543172,118.70693306666666,1
unplanned,Low,0,3,5,12.8827983,77.7545976,116.93882763333333,1
unplanned,Low,0,21,5,13.0197615,77.7092792,22.6700687,0
unplanned,Low,0,3,5,12.882442,77.7547886,114.8169134,1
unplanned,High,0,22,5,13.0404633,77.54438,135.50883511666666,3
unplanned,Low,0,3,5,12.8828731,77.754743,113.16037164999999,1
unplanned,Low,0,3,5,12.882377,77.7543794,102.54063541666666,1
unplanned,Low,0,3,5,12.8827592,77.7544043,100.49346288333332,1
unplanned,Low,0,3,5,12.8826448,77.7546077,99.35894558333332,1
unplanned,Low,0,22,5,12.9658795,77.5049199,46.14128001666666,0
unplanned,Low,0,3,5,12.8828451,77.7547765,16.543079266666666,0
unplanned,Low,0,3,5,12.8828862,77.7547649,16.281420533333332,0
unplanned,Low,0,4,5,12.8823842,77.7547265,13.67861535,0
unplanned,Low,0,4,5,12.8824382,77.7548026,13.860383616666667,0
unplanned,Low,0,4,5,12.8824212,77.7542595,10.497906333333333,0
unplanned,Low,0,4,5,12.8824561,77.7549771,3.5990419333333334,0
unplanned,Low,0,1,5,13.0698363,77.4459375,162.05828513333333,2
unplanned,Low,0,3,5,12.8822347,77.7547115,104.15316776666667,1
unplanned,High,0,7,5,13.0014127,77.5837418,1019.0574604,3
unplanned,High,0,7,5,13.0499377,77.5927042,160.74184221666667,3
unplanned,High,0,7,5,13.0497983,77.5927317,159.43595035,3
unplanned,High,0,8,5,13.1114676,77.6043594,150.46833623333333,3
planned,High,0,21,4,12.9695083,77.7006091,747.7268406999999,3
unplanned,High,1,0,6,13.1232782,77.6384588,31.50097945,2
unplanned,Low,0,23,5,13.0565701,77.4739825,132.93770501666665,2
unplanned,High,0,1,6,12.9752846,77.6976675,31.0078949,2
unplanned,Low,1,23,5,12.9382397,77.7467208,172.21054168333333,2
unplanned,High,0,20,4,13.1101783,77.6038533,1879.9838134833333,3
unplanned,High,0,20,5,13.0411767,77.5458933,164.43252176666667,3
unplanned,Low,0,21,5,13.0663883,77.4519717,144.56352678333332,2
unplanned,High,0,0,6,13.03484,77.5887367,14.120967933333333,2
unplanned,Low,0,20,4,13.0641283,77.456455,132.78957671666666,2
unplanned,High,0,23,5,12.9022743,77.4693362,143.23290155,3
unplanned,Low,0,21,4,12.878175,77.6103383,16.748360683333335,0
unplanned,Low,0,2,6,13.04756,77.5003067,37.96253371666667,0
unplanned,High,0,3,6,12.8998268,77.466368,138.83169825000002,3
unplanned,Low,0,4,6,13.0575265,77.470579,140.60891708333332,2
unplanned,High,0,5,6,13.023351,77.5849252,70.42078716666667,3
unplanned,High,0,4,6,13.0240081,77.5849244,15.16647845,2
planned,Low,0,4,1,13.14426769,77.53198808,7238.760148166666,2
unplanned,Low,0,21,4,12.9702087,77.7317569,17.0934203,0
unplanned,High,0,5,6,12.9002509,77.6334315,140.47466335,3
unplanned,Low,0,4,6,13.0744167,77.4372867,158.0744855833333,2
unplanned,High,0,5,6,13.0560118,77.6324172,139.89393445,3
planned,High,0,5,6,12.9837267,77.5293267,285.80517901666667,3
unplanned,Low,0,8,6,13.0536556,77.4854758,49.26217543333333,0
unplanned,Low,0,8,6,13.0535731,77.4855326,43.33694426666667,0
unplanned,High,0,8,6,13.0233064,77.5849843,6.331726000000001,2
unplanned,Low,0,9,6,12.987525,77.475115,43.93024606666667,0
unplanned,High,0,7,6,12.9958493,77.667251,148.60727678333333,3
unplanned,High,0,10,6,13.1164247,77.6076074,174.79620096666667,3
unplanned,Low,0,6,6,12.9508048,77.7175179,36.25226046666667,0
unplanned,High,0,7,6,12.983316,77.5303271,17.286109166666666,2
unplanned,Low,0,7,6,13.0501267,77.526015,81.40570293333333,1
unplanned,Low,0,22,3,13.09094844,77.53679215,96.71463815,1
unplanned,High,0,8,6,13.0333704,77.5888083,159.36049596666666,3
unplanned,High,0,9,6,13.0238148,77.5849714,122.30279171666666,3
unplanned,High,0,23,3,12.9988243,77.5843343,139.0271446,3
unplanned,High,0,9,6,13.0236971,77.5848231,166.86722448333333,3
unplanned,Low,0,9,6,13.0051817,77.68483,121.64312991666667,2
unplanned,Low,0,3,5,13.065334,77.4537511,5.642513916666667,0
unplanned,High,0,1,5,13.0232903,77.5849689,174.36217056666666,3
unplanned,High,0,1,5,13.023566,77.5849871,166.81457153333335,3
unplanned,High,0,5,5,12.8972298,77.6001501,128.59650296666666,3
unplanned,Low,0,5,5,13.0210666,77.5281911,5.72882665,0
unplanned,Low,0,7,4,12.9951755,77.7580241,45.65551266666667,0
unplanned,High,0,6,5,12.9894968,77.506296,32.2544127,2
unplanned,Low,0,21,6,13.060265,77.4620637,7.675249016666667,0
unplanned,Low,0,19,4,13.2005963,77.6609968,119.87350748333333,1
unplanned,High,0,7,5,12.9993949,77.5837931,27.512111066666666,2
unplanned,Low,0,23,6,13.0530017,77.6458557,422.84670481666666,2
unplanned,High,0,21,4,13.0296745,77.5871846,19.582385133333332,2
unplanned,Low,0,0,0,12.9444517,77.7469317,122.15210693333333,2
unplanned,High,0,1,0,12.9969117,77.6685412,122.21226025,3
unplanned,Low,0,21,4,12.984023,77.6037669,2.8215554666666667,0
unplanned,High,0,7,5,12.9891044,77.5069259,3.403784016666667,2
unplanned,High,0,0,0,13.10944,77.6038233,126.71080676666666,3
unplanned,High,0,23,4,12.883647,77.6428944,144.76819511666665,3
unplanned,Low,1,3,0,13.0195425,77.7085296,79.95452736666667,1
unplanned,Low,1,7,5,13.0818289,77.5482783,9.657994833333333,0
planned,Low,0,19,0,13.0256154,77.6199225,60.047648966666664,1
unplanned,High,0,20,0,12.9940358,77.5848977,142.24825675,3
planned,Low,0,20,4,12.9017824,77.6605353,1368.8912876,2
unplanned,Low,1,8,5,12.9854293,77.4793796,5.377645566666667,0
unplanned,High,0,7,5,13.1087122,77.6040177,168.20732626666668,3
unplanned,High,1,12,5,13.0361679,77.5416999,47.18853848333333,2
unplanned,Low,0,6,1,13.0749017,77.4370317,166.02293375,2
unplanned,High,0,13,5,13.04158,77.5469183,166.91871086666666,3
unplanned,High,0,20,1,13.0442533,77.5479436,119.49004745,3
unplanned,Low,0,23,5,13.0050171,77.6844668,29.950958099999998,0
unplanned,Low,0,20,5,13.0534637,77.4862042,169.50004585,2
unplanned,High,0,20,5,13.0365267,77.589335,84.78185871666666,3
unplanned,Low,0,17,1,13.0469472,77.5026717,170.48437788333334,2
unplanned,Low,0,20,1,12.8468083,77.6699458,130.29469433333333,2
unplanned,Low,0,0,6,12.9857398,77.479266,104.65397676666666,1
unplanned,High,0,0,6,12.8792647,77.6466964,40.8658856,2
unplanned,Low,0,21,1,13.02598,77.7200833,117.56678289999999,1
unplanned,High,0,20,5,12.9563113,77.7058354,137.29526868333332,3
unplanned,Low,0,4,6,13.032425,77.55337134,173.30867398333334,2
unplanned,High,0,5,6,13.1770041,77.6364868,61.77776111666667,3
unplanned,Low,0,5,6,13.0199901,77.7095006,17.657173883333332,0
unplanned,High,0,0,6,13.0251867,77.5853333,161.86492134999997,3
unplanned,Low,0,21,6,12.9642324,77.5124845,7198.283467300001,2
unplanned,High,0,4,6,13.022067,77.5845037,160.1851413,3
unplanned,High,0,0,2,13.0414407,77.5458546,88.33196928333334,3
unplanned,Low,0,8,6,13.0089967,77.5269135,134.19218358333333,2
unplanned,High,0,2,2,13.0042309,77.5839751,1080.0639681999999,3
unplanned,High,0,8,6,13.0281652,77.586313,62.4889185,3
unplanned,Low,0,10,6,12.89030403,77.48279024,95.0260684,1
unplanned,Low,0,21,6,12.9389572,77.7473947,161.17403775,2
unplanned,Low,0,10,6,12.89030403,77.48279024,95.02636021666667,1
unplanned,Low,0,5,2,13.0268667,77.7211683,34.33242193333333,0
unplanned,Low,0,10,6,12.89030403,77.48279024,95.02656041666667,1
unplanned,High,0,22,6,12.998546,77.5839304,140.9432794,3
unplanned,Low,0,6,2,13.0981358,77.5718729,164.38651066666668,2
planned,Low,1,22,6,12.9821891,77.4802964,21.61499846666667,0
unplanned,High,0,23,6,13.0496095,77.5932886,145.369932,3
unplanned,Low,0,23,6,13.0561689,77.4747772,165.99156241666665,2
unplanned,Low,0,23,6,13.0327765,77.5640775,4.650670216666667,0
unplanned,Low,0,23,6,13.1028087,77.6276652,122.56438266666667,2
unplanned,High,0,21,6,12.9567383,77.7075067,123.59875743333333,3
unplanned,High,0,0,0,13.0458887,77.6019015,122.39238878333335,3
unplanned,High,0,5,0,12.997957,77.5843292,66.08000601666667,3
unplanned,Low,0,19,6,13.0056981,77.6384102,4.76724095,0
planned,High,0,20,1,12.9695191,77.7006056,756.2779384333334,3
unplanned,Low,0,2,0,12.9388557,77.7473015,170.2391415333333,2
unplanned,Low,0,7,2,13.1070167,77.5809664,131.29221528333335,2
unplanned,Low,0,19,6,13.0198055,77.7096787,123.69098591666666,2
unplanned,Low,0,19,6,13.0198893,77.7096328,132.07241975,2
unplanned,High,0,20,2,13.0041907,77.5839614,8.05098955,2
unplanned,High,0,23,6,12.8574558,77.5888635,3.2163733833333334,2
unplanned,High,0,7,0,13.0230345,77.5844505,178.28493179999998,3
unplanned,High,0,7,0,12.9897125,77.5018663,141.31250381666666,3
unplanned,Low,0,20,5,13.0520864,77.6458472,2088.7512201166664,2
unplanned,High,0,5,0,13.0475005,77.628707,129.40743895,3
unplanned,Low,0,21,2,13.0469736,77.7519266,124.2080574,2
unplanned,High,0,19,0,13.0405253,77.6416766,413.53389055,3
unplanned,Low,0,19,0,12.9616506,77.7167073,166.17756598333332,2
unplanned,Low,0,20,2,13.1988858,77.6956627,125.75486378333333,2
unplanned,High,0,20,0,12.9953153,77.6667291,135.38941858333334,3
unplanned,Low,1,9,0,13.0197796,77.7095576,29.330081749999998,0
unplanned,High,0,20,0,12.9968495,77.5847935,77.10802596666667,3
unplanned,Low,0,18,0,12.9669599,77.7484269,15.805486683333333,0
unplanned,High,0,21,0,12.9522803,77.7002234,4312.2463811,3
unplanned,High,0,2,0,13.0266017,77.5872681,36.41474506666667,2
unplanned,High,0,22,2,12.995969,77.6678125,10.24555105,2
unplanned,Low,0,21,2,13.0599489,77.463183,129.44813793333333,2
unplanned,Low,0,21,2,13.060012,77.4632605,128.6097586,2
unplanned,High,0,1,1,13.0014389,77.5838218,160.57038426666668,3
unplanned,Low,0,21,2,12.9424775,77.7470829,168.97306795,2
unplanned,Low,0,1,3,12.8968387,77.5711191,149.21803481666666,2
unplanned,Low,1,3,1,13.0134371,77.6166422,1008.9635928833334,2
unplanned,High,0,20,0,13.0264842,77.5448307,84.17469084999999,3
planned,Low,1,0,0,12.9016722,77.6605921,140.42266853333334,2
unplanned,Low,0,20,0,12.9718578,77.5129088,148.33758513333333,2
unplanned,Low,0,2,0,13.0197731,77.7087354,68.62886456666666,1
unplanned,Low,0,5,1,13.0841133,77.5518104,36.671183766666665,0
unplanned,High,0,2,3,12.95636169,77.73183671,7.910359416666666,2
unplanned,Low,0,3,0,13.05972511,77.57677197,16.803901183333334,0
unplanned,Low,0,2,0,12.9389341,77.7474303,160.1965511,2
unplanned,Low,1,20,0,12.9137134,77.6775778,43.907098983333334,0
unplanned,Low,0,8,1,12.9957617,77.7580471,123.69979516666668,2
unplanned,High,0,19,1,12.9962836,77.6687917,27.080189233333332,2
unplanned,Low,0,7,0,13.0600554,77.465896,175.0527214,2
unplanned,High,0,19,0,12.9902837,77.5043876,138.8399365,3
unplanned,High,0,4,3,12.9113033,77.5670083,96.01973389999999,3
unplanned,High,0,20,1,12.9907263,77.5015706,6519.404712766667,3
unplanned,High,0,4,3,13.0486094,77.5137389,96.76755278333333,3
unplanned,Low,1,20,1,13.0116593,77.6159324,4694.001404166667,2
unplanned,High,0,5,2,12.9887556,77.4994315,8267.722609033333,3
unplanned,High,0,6,3,12.93880013,77.52290747,112.81719833333334,3
unplanned,High,0,23,0,12.9890709,77.5072986,8.331595366666667,2
unplanned,High,0,7,3,12.9118314,77.6257063,76.14695535000001,3
unplanned,Low,0,6,3,12.9475888,77.5239633,147.81677845000002,2
unplanned,High,0,6,3,13.0034967,77.6632833,133.90784705,3
planned,Low,0,22,1,13.184446,77.6797199,18.243379033333333,0
unplanned,High,0,23,1,12.9896263,77.5017355,34.93821658333333,2
planned,High,0,21,2,12.9694366,77.7006513,728.5292652166667,3
unplanned,Low,0,7,3,13.0578168,77.4688209,159.03310836666665,2
unplanned,High,0,8,3,12.9971792,77.5845996,176.83593135,3
unplanned,High,1,1,1,12.999465,77.5842967,75.32430751666668,3
unplanned,High,0,13,3,13.0497305,77.5947628,364.00382011666665,3
unplanned,Low,0,0,2,13.0442323,77.5210725,281.03094668333335,2
unplanned,High,0,9,3,13.039231,77.6413996,608.12131445,3
unplanned,Low,0,2,1,13.1544591,77.7275651,80.50203295,1
unplanned,Low,0,4,2,12.9486698,77.7179181,13.8765319,0
unplanned,High,0,4,1,12.9889819,77.5002871,126.74644996666666,3
unplanned,Low,0,19,3,12.9514817,77.5207876,177.58825445,2
unplanned,Low,0,1,2,12.9742933,77.75069,178.45112368333332,2
unplanned,High,0,19,3,12.9498464,77.6993198,13.849933383333333,2
unplanned,High,1,4,2,13.0394665,77.6413904,875.3519315,3
unplanned,High,0,5,2,12.9227359,77.6700495,29.571941783333333,2
unplanned,Low,0,5,2,13.0504655,77.5529785,127.33108316666667,2
unplanned,Low,0,6,2,12.9928394,77.7112655,139.5504521,2
planned,High,0,20,1,12.9696116,77.7009772,760.8273652833334,3
unplanned,Low,0,8,2,13.0060289,77.5932338,123.54347925,2
planned,High,0,21,3,13.0511128,77.5930445,15.518911833333334,2
unplanned,High,0,21,3,13.042539,77.5495742,132.79151681666667,3
unplanned,Low,1,5,1,13.0199049,77.709868,58.34383913333333,0
unplanned,Low,0,18,2,12.9692572,77.7498516,166.99325285,2
unplanned,Low,0,6,1,13.0491785,77.5549561,55.27947091666667,0
unplanned,High,0,22,3,12.9621653,77.5642902,53.3287807,2
planned,High,0,20,2,12.9694104,77.7006492,760.90113215,3
unplanned,Low,1,20,2,13.0137217,77.7000983,170.62800031666666,2
unplanned,Low,0,23,3,12.88344484,77.57432792,7543.3144569333335,2
unplanned,High,0,21,2,12.9126411,77.6250896,133.54827843333334,3
unplanned,High,0,4,1,13.0529745,77.631348,123.45179415,3
unplanned,Low,0,6,1,12.8748071,77.6692195,61.12860748333333,1
unplanned,Low,0,21,2,12.8417072,77.6442073,98.90068815,1
unplanned,Low,0,7,1,13.0139185,77.5793879,90.51336833333333,1
unplanned,Low,0,5,1,12.9153517,77.6900667,99.9521153,1
unplanned,Low,0,0,3,13.0098453,77.6500858,11.68540305,0
unplanned,Low,0,0,3,12.9210898,77.529154,7.973429116666667,0
unplanned,Low,0,0,3,13.2294452,77.6903518,5387.863340333333,2
unplanned,Low,0,1,3,12.8964784,77.720464,127.44482198333334,2
unplanned,High,0,22,2,12.9591587,77.6600696,1337.98505935,3
unplanned,High,1,5,1,12.9064217,77.5804683,164.54990476666666,3
unplanned,High,0,2,4,13.0303387,77.5871798,178.8569682,3
unplanned,Low,1,6,1,13.0199617,77.7092517,122.80341486666666,2
unplanned,High,0,8,1,12.98380495,77.52899131,49.2026263,2
unplanned,Low,0,2,4,13.0496326,77.4944754,107.37691118333333,1
unplanned,High,0,8,1,12.9986587,77.5843121,8.5709438,2
unplanned,Low,0,2,4,13.2502567,77.7070167,10.310373033333333,0
planned,High,0,21,0,12.9694271,77.7006105,750.7953680333334,3
unplanned,Low,0,8,1,12.971225,77.5063956,107.37552628333333,1
unplanned,Low,0,8,1,12.971225,77.5063956,102.76488435,1
unplanned,Low,0,8,1,12.971225,77.5063956,106.68405368333333,1
unplanned,High,0,6,3,12.9193469,77.6429512,89.75760016666666,3
unplanned,High,0,19,1,13.004387,77.5840704,173.25944558333333,3
unplanned,Low,0,6,3,13.0112933,77.52895,149.38232058333332,2
unplanned,Low,0,3,4,13.0494288,77.4947532,57.23335346666667,0
unplanned,Low,0,7,4,12.9400972,77.7473413,55.859611666666666,0
unplanned,Low,0,20,3,13.03484,77.557342,86.91129488333333,1
planned,High,0,20,3,12.9695647,77.7006957,756.9371721,3
unplanned,Low,0,20,1,13.0050133,77.685085,7.22238945,0
unplanned,Low,1,6,4,13.0200101,77.7099626,91.56274088333333,1
unplanned,High,0,20,3,13.0370812,77.5418374,70.69381796666667,3
unplanned,Low,0,21,3,13.0345827,77.5755233,44.664516866666666,0
planned,High,0,21,3,12.9695046,77.7005611,747.22851695,3
unplanned,High,0,10,4,13.0422769,77.5484704,7.5481027166666665,2
unplanned,High,0,8,4,13.0411509,77.545984,112.90304878333333,3
unplanned,High,0,1,4,13.021378,77.5842667,33.71249048333333,2
unplanned,Low,0,8,4,13.0560892,77.4749277,169.95424951666666,2
unplanned,Low,0,22,1,12.9796057,77.5105862,46.53765805,0
planned,Low,0,7,4,12.9180359,77.5467202,256.33181305,2
unplanned,High,0,19,4,12.9994123,77.5843319,52.97608373333333,2
unplanned,Low,0,19,4,12.9658108,77.65806,98.72606275,1
unplanned,Low,0,20,4,12.9039683,77.5105667,39.28716648333333,0
unplanned,Low,0,21,4,13.0796571,77.5020024,32.548574,0
unplanned,High,0,21,4,12.9965713,77.683646,7.154591966666667,2
unplanned,High,0,22,4,12.9911376,77.5855515,452.1203694833333,3
unplanned,High,0,20,4,13.0003798,77.6762968,124.30893876666667,3
unplanned,High,0,22,1,12.9130048,77.5666863,150.09319828333335,3
unplanned,High,0,21,4,13.0416033,77.5468346,142.48538508333334,3
unplanned,High,0,21,4,12.9985379,77.5844506,5702.2693427,3
unplanned,Low,0,1,5,12.999518,77.6743497,14.0151522,0
unplanned,Low,0,20,4,13.0736844,77.4397021,148.16579536666669,2
planned,Low,0,21,4,13.0260297,77.5803894,8696.077803666667,2
unplanned,Low,0,22,4,13.2048991,77.634578,6.956102966666666,0
unplanned,High,0,3,5,12.8578234,77.5891417,82.56341431666667,3
unplanned,High,0,2,5,13.039775,77.5434356,205.8966446,3
unplanned,Low,0,1,2,13.1729433,77.7302567,152.99848826666667,2
unplanned,High,0,5,5,12.9987004,77.584156,94.6911131,3
unplanned,High,0,1,2,12.9351517,77.6909271,130.08521641666667,3
planned,High,0,6,5,12.988794,77.4938951,83.06578876666667,3
unplanned,Low,0,7,5,12.8010411,77.7121231,10.2428089,0
unplanned,Low,0,7,5,12.8015592,77.7121308,9.25468125,0
unplanned,Low,0,5,2,12.861995,77.6598631,17.692932883333334,0
unplanned,Low,0,9,5,13.09591716,77.56173962,26.38407085,0
unplanned,Low,0,18,5,13.0489064,77.4968648,113.64989531666667,1
unplanned,Low,0,5,2,12.9621751,77.630028,38.401426900000004,0
unplanned,High,0,6,2,12.99827828,77.66343478,22.08807725,2
unplanned,High,0,4,2,12.9970209,77.6641897,165.26082413333333,3
unplanned,Low,0,5,2,13.0574195,77.4729628,125.0503581,2
planned,Low,1,0,5,13.0728062,77.6022497,175.4558935,2
planned,Low,1,7,1,12.8983117,77.6055099,1501.8376795666666,2
planned,Low,0,8,1,12.8819199,77.5504489,1450.4125903499998,2
unplanned,High,0,19,5,13.0027412,77.6796932,72.49902041666665,3
planned,High,0,20,1,12.9695891,77.7006312,759.8457367333334,3
unplanned,Low,0,20,5,12.87567087,77.54369931,96.80350490000001,1
planned,High,0,21,5,12.9693211,77.7012017,752.6725586333334,3
unplanned,High,0,22,5,13.0200175,77.5837123,40.69936873333334,2
unplanned,High,0,12,0,13.0891594,77.5960975,43.00044726666667,2
unplanned,Low,0,4,5,13.057345,77.4725633,64.00930496666666,1
unplanned,Low,0,20,5,13.0600562,77.4632125,175.89287663333334,2
unplanned,Low,0,4,5,13.0574942,77.4725428,66.48629865000001,1
planned,Low,1,19,2,13.0493257,77.645601,6237.622645016667,2
unplanned,High,0,20,0,12.9524768,77.6997647,12.876541900000001,2
unplanned,Low,0,21,0,12.9856366,77.4863683,52.71905041666666,0
unplanned,High,0,19,0,12.96753749,77.70197706,135.03017031666667,3
unplanned,Low,0,21,0,12.8689366,77.5363322,62.614986433333335,1
unplanned,Low,0,20,0,13.0741677,77.6516608,1436.9409212833334,2
unplanned,High,0,0,6,13.0418082,77.5474239,141.8410463666667,3
unplanned,High,0,2,6,13.03221,77.58787,185.81082023333332,3
unplanned,Low,0,20,0,12.9625796,77.5124517,70.29087148333333,1
planned,High,0,20,4,12.9696589,77.7006699,757.6077367833333,3
unplanned,High,0,2,6,13.02339,77.5848618,134.76963778333334,3
unplanned,Low,0,10,5,12.9424948,77.7466463,32.470111116666665,0
unplanned,High,0,20,2,13.1091483,77.60362,74.9959374,3
unplanned,Low,0,11,5,12.943155,77.7470803,138.19594675000002,2
unplanned,Low,1,13,5,12.9459584,77.4693985,134.7941738,2
unplanned,High,0,6,6,13.0366858,77.5901,15.369500216666667,2
unplanned,High,0,6,6,13.0384993,77.5895607,15.432775316666666,2
planned,High,0,21,2,12.9694684,77.7006456,750.6626190666667,3
unplanned,High,0,8,6,12.989998,77.5031421,173.20580738333334,3
unplanned,Low,0,21,2,13.0801789,77.5023143,14.4955594,0
unplanned,High,0,20,2,13.1097617,77.6032733,68.20895490000001,3
unplanned,Low,0,20,5,13.0904756,77.60245,7661.4715138,2
unplanned,High,0,20,0,13.0033728,77.5836623,147.87829071666664,3
unplanned,Low,0,12,6,13.0477372,77.5008666,149.024158,2
unplanned,Low,0,21,0,12.9872859,77.7368416,120.97510186666666,2
unplanned,Low,0,12,6,13.0473723,77.5006138,140.15010293333336,2
unplanned,High,0,23,2,12.9996421,77.5838816,148.8459736,3
planned,Low,0,21,1,13.026383,77.5803894,5776.573011516667,2
unplanned,Low,0,21,2,13.0573983,77.4730383,154.19891421666668,2
